aig_name,inputs,latches,outputs,gates,correct_cnt,nonIC3_correct_cnt,ground_time,k_threshold,largest_k,checked_samples,alg_time,ac_cnt,ac_ratio 
cuffl10.aig_7,9,151,0,1476,1000,762,288.958264827728,7,21.14,7,1.87933854103088,885.05,0.88505
cuffl10.aig_8,9,151,0,1476,1000,762,288.958264827728,8,21.87,8,2.17719964027405,902.78,0.90278
cuffl10.aig_9,9,151,0,1476,1000,762,288.958264827728,9,23.47,9,2.62940509796143,916.79,0.91679
cuffl10.aig_10,9,151,0,1476,1000,762,288.958264827728,10,23.8,10,2.8430028796196,916.36,0.91636
cuffl10.aig_11,9,151,0,1476,1000,762,288.958264827728,11,25.33,11,3.04413367271423,926.61,0.92661
cuffl10.aig_12,9,151,0,1476,1000,762,288.958264827728,12,24.68,12,3.57051255226135,933.22,0.93322
cuffl10.aig_13,9,151,0,1476,1000,762,288.958264827728,13,25.06,13,3.44211582183838,928.11,0.92811
cuffl10.aig_14,9,151,0,1476,1000,762,288.958264827728,14,25.31,14,3.75740525245667,931.57,0.93157
cuffl10.aig_15,9,151,0,1476,1000,762,288.958264827728,15,26.94,15,4.3536793255806,952.98,0.95298
cuffl10.aig_16,9,151,0,1476,1000,762,288.958264827728,16,26.33,16,4.09763691425323,945.53,0.94553
cuffl10.aig_17,9,151,0,1476,1000,762,288.958264827728,17,26.65,17,4.81060766935349,952.23,0.95223
cuffl10.aig_18,9,151,0,1476,1000,762,288.958264827728,18,26.74,18,4.92052755355835,953.05,0.95305
cuffl10.aig_19,9,151,0,1476,1000,762,288.958264827728,19,27.82,19,5.6379470539093,965.41,0.96541
cuffl10.aig_20,9,151,0,1476,1000,762,288.958264827728,20,27.66,20,6.15966749429703,967.27,0.96727
cuffl10.aig_21,9,151,0,1476,1000,762,288.958264827728,21,27.49,21,5.84860243320465,962.48,0.96248
cuffl10.aig_22,9,151,0,1476,1000,762,288.958264827728,22,27.58,22,6.27700432538986,965.49,0.96549
cuffl10.aig_23,9,151,0,1476,1000,762,288.958264827728,23,27.66,23,6.37530759334564,965.92,0.96592
cuffl10.aig_24,9,151,0,1476,1000,762,288.958264827728,24,27.35,24,6.60070199728012,961.52,0.96152
cuffl10.aig_25,9,151,0,1476,1000,762,288.958264827728,25,27.83,25,7.25639258384705,968.89,0.96889
cuffl10.aig_26,9,151,0,1476,1000,762,288.958264827728,26,28.1,26,7.57968802213669,973.85,0.97385
cuffl10.aig_27,9,151,0,1476,1000,762,288.958264827728,27,28.42,27,8.01665107488632,976.05,0.97605
cuffl10.aig_28,9,151,0,1476,1000,762,288.958264827728,28,28.09,28,8.08874645233154,974.22,0.97422
cuffl10.aig_29,9,151,0,1476,1000,762,288.958264827728,29,28.39,29,8.38202175378799,978.58,0.97858
cuffl10.aig_30,9,151,0,1476,1000,762,288.958264827728,30,28.16,30,8.85798972845078,976.36,0.97636
cuffl10.aig_31,9,151,0,1476,1000,762,288.958264827728,31,28.26,31,9.24833850622177,976.1,0.9761
cuffl10.aig_32,9,151,0,1476,1000,762,288.958264827728,32,28.54,32,9.59296949148178,980.12,0.98012
cuffl10.aig_33,9,151,0,1476,1000,762,288.958264827728,33,28.45,33,9.31340536117554,980.84,0.98084
cuffl10.aig_34,9,151,0,1476,1000,762,288.958264827728,34,28.33,34,9.71089601755142,980.61,0.98061
cuffl10.aig_35,9,151,0,1476,1000,762,288.958264827728,35,28.39,35,10.1361012864113,978.42,0.97842
cuffl10.aig_36,9,151,0,1476,1000,762,288.958264827728,36,28.22,36,10.2368048286438,978.42,0.97842
cuffl10.aig_37,9,151,0,1476,1000,762,288.958264827728,37,28.78,37,11.2111884617805,984.18,0.98418
cuffl10.aig_38,9,151,0,1476,1000,762,288.958264827728,38,28.69,38,11.1685961532593,984.02,0.98402
cuffl10.aig_39,9,151,0,1476,1000,762,288.958264827728,39,28.75,39,11.397613632679,982.44,0.98244
cuffl10.aig_40,9,151,0,1476,1000,762,288.958264827728,40,28.86,40,11.5295485758781,984.76,0.98476
cuffl10.aig_41,9,151,0,1476,1000,762,288.958264827728,41,28.59,41,11.0188611221313,981.38,0.98138
cuffl10.aig_42,9,151,0,1476,1000,762,288.958264827728,42,28.99,42,11.8384658765793,984.99,0.98499
cuffl10.aig_43,9,151,0,1476,1000,762,288.958264827728,43,28.93,43,12.3508884263039,986.91,0.98691
cuffl10.aig_44,9,151,0,1476,1000,762,288.958264827728,44,28.77,44,12.5844043183327,982.5,0.9825
cuffl10.aig_45,9,151,0,1476,1000,762,288.958264827728,45,28.93,45,12.8890003967285,986.91,0.98691
cuffl10.aig_46,9,151,0,1476,1000,762,288.958264827728,46,28.78,46,12.5663364505768,983.03,0.98303
cuffl10.aig_47,9,151,0,1476,1000,762,288.958264827728,47,28.93,47,12.9762721705437,985.53,0.98553
cuffl10.aig_48,9,151,0,1476,1000,762,288.958264827728,48,28.65,48,13.0832723617554,982.05,0.98205
cuffl10.aig_49,9,151,0,1476,1000,762,288.958264827728,49,29.02,49,14.1154750847816,986.25,0.98625
culockro.aig_0,3,11,0,158,1000,655,4258.20447635651,0,0,0,0,655,0.655
culockro.aig_1,3,11,0,158,1000,655,4258.20447635651,1,24.15,1,3.9330378317833,716.34,0.71634
culockro.aig_2,3,11,0,158,1000,655,4258.20447635651,2,39.63,2,6.87123574972153,743.84,0.74384
culockro.aig_3,3,11,0,158,1000,655,4258.20447635651,3,61.44,3,13.3218956613541,807.2,0.8072
culockro.aig_4,3,11,0,158,1000,655,4258.20447635651,4,69.84,4,17.6466489672661,829.83,0.82983
culockro.aig_5,3,11,0,158,1000,655,4258.20447635651,5,76.32,5,22.4461017560959,855.82,0.85582
culockro.aig_6,3,11,0,158,1000,655,4258.20447635651,6,84.21,6,26.1993205738068,872.67,0.87267
culockro.aig_7,3,11,0,158,1000,655,4258.20447635651,7,87.66,7,27.8680878615379,889.95,0.88995
culockro.aig_8,3,11,0,158,1000,655,4258.20447635651,8,91.43,8,35.2331397509575,911.01,0.91101
culockro.aig_9,3,11,0,158,1000,655,4258.20447635651,9,86.36,9,34.5302656793594,884.43,0.88443
culockro.aig_10,3,11,0,158,1000,655,4258.20447635651,10,89.02,10,44.1457348394394,905.15,0.90515
culockro.aig_11,3,11,0,158,1000,655,4258.20447635651,11,93.11,11,45.0197011685371,919.79,0.91979
culockro.aig_12,3,11,0,158,1000,655,4258.20447635651,12,95.41,12,51.0598332834244,929.84,0.92984
culockro.aig_13,3,11,0,158,1000,655,4258.20447635651,13,95.16,13,59.0279488563538,939.82,0.93982
culockro.aig_14,3,11,0,158,1000,655,4258.20447635651,14,95.83,14,59.6384503746033,936.94,0.93694
culockro.aig_15,3,11,0,158,1000,655,4258.20447635651,15,97.79,15,65.8863131976128,945.13,0.94513
culockro.aig_16,3,11,0,158,1000,655,4258.20447635651,16,98.71,16,69.7999148726463,957.59,0.95759
culockro.aig_17,3,11,0,158,1000,655,4258.20447635651,17,95.81,17,72.172205491066,944.23,0.94423
culockro.aig_18,3,11,0,158,1000,655,4258.20447635651,18,98.26,18,80.2778304767609,957.97,0.95797
culockro.aig_19,3,11,0,158,1000,655,4258.20447635651,19,98.66,19,78.7845995807648,956.43,0.95643
culockro.aig_20,3,11,0,158,1000,655,4258.20447635651,20,98.39,20,87.4380949401856,956.17,0.95617
culockro.aig_21,3,11,0,158,1000,655,4258.20447635651,21,98.75,21,93.5160606622696,958.53,0.95853
culockro.aig_22,3,11,0,158,1000,655,4258.20447635651,22,99.83,22,98.3026720452309,966.7,0.9667
culockro.aig_23,3,11,0,158,1000,655,4258.20447635651,23,98.29,23,95.1231834793091,960.99,0.96099
culockro.aig_24,3,11,0,158,1000,655,4258.20447635651,24,99.3,24,100.016085054874,963.7,0.9637
culockro.aig_25,3,11,0,158,1000,655,4258.20447635651,25,101.6,25,112.590343487263,973.97,0.97397
culockro.aig_26,3,11,0,158,1000,655,4258.20447635651,26,100.19,26,105.808122293949,966.04,0.96604
culockro.aig_27,3,11,0,158,1000,655,4258.20447635651,27,100.96,27,114.067148768902,972.13,0.97213
culockro.aig_28,3,11,0,158,1000,655,4258.20447635651,28,101.79,28,127.177772028446,974.31,0.97431
culockro.aig_29,3,11,0,158,1000,655,4258.20447635651,29,100.63,29,127.480752151012,970.02,0.97002
culockro.aig_30,3,11,0,158,1000,655,4258.20447635651,30,100.61,30,121.960688712597,968.27,0.96827
culockro.aig_31,3,11,0,158,1000,655,4258.20447635651,31,101.33,31,131.852774233818,971.72,0.97172
culockro.aig_32,3,11,0,158,1000,655,4258.20447635651,32,102.4,32,136.353478169441,977.34,0.97734
culockro.aig_33,3,11,0,158,1000,655,4258.20447635651,33,100.82,33,138.726732823849,971.76,0.97176
culockro.aig_34,3,11,0,158,1000,655,4258.20447635651,34,101.64,34,142.178425555229,973.82,0.97382
culockro.aig_35,3,11,0,158,1000,655,4258.20447635651,35,101.47,35,144.166812882423,973.88,0.97388
culockro.aig_36,3,11,0,158,1000,655,4258.20447635651,36,100.89,36,155.787878184319,972.72,0.97272
culockro.aig_37,3,11,0,158,1000,655,4258.20447635651,37,102.99,37,163.525538554192,977.52,0.97752
culockro.aig_38,3,11,0,158,1000,655,4258.20447635651,38,102.93,38,159.946703948975,978.56,0.97856
culockro.aig_39,3,11,0,158,1000,655,4258.20447635651,39,103.16,39,166.721200108528,981.35,0.98135
culockro.aig_40,3,11,0,158,1000,655,4258.20447635651,40,103.68,40,165.704175555706,979.81,0.97981
culockro.aig_41,3,11,0,158,1000,655,4258.20447635651,41,104.1,41,175.266091611385,980.85,0.98085
culockro.aig_42,3,11,0,158,1000,655,4258.20447635651,42,103.23,42,182.39972751379,982.01,0.98201
culockro.aig_43,3,11,0,158,1000,655,4258.20447635651,43,103.17,43,188.305498726368,981.78,0.98178
culockro.aig_44,3,11,0,158,1000,655,4258.20447635651,44,105.66,44,188.102896585464,984.08,0.98408
culockro.aig_45,3,11,0,158,1000,655,4258.20447635651,45,102.55,45,187.697158856392,979.43,0.97943
culockro.aig_46,3,11,0,158,1000,655,4258.20447635651,46,104.04,46,192.177782504559,980.93,0.98093
culockro.aig_47,3,11,0,158,1000,655,4258.20447635651,47,105.68,47,201.182197201252,983.51,0.98351
culockro.aig_48,3,11,0,158,1000,655,4258.20447635651,48,104.32,48,207.533680500984,983.59,0.98359
culockro.aig_49,3,11,0,158,1000,655,4258.20447635651,49,104.34,49,207.993313512802,984.62,0.98462
cutf3.aig_0,8,35,7,626,1000,664,139.112994194031,0,0,0,0,664,0.664
cutf3.aig_1,8,35,7,626,1000,664,139.112994194031,1,2.09,1,0.143685894012451,731.42,0.73142
cutf3.aig_2,8,35,7,626,1000,664,139.112994194031,2,3.36,2,0.251951711177826,766.23,0.76623
cutf3.aig_3,8,35,7,626,1000,664,139.112994194031,3,4.68,3,0.426564884185791,816.97,0.81697
cutf3.aig_4,8,35,7,626,1000,664,139.112994194031,4,5.14,4,0.541353223323822,832.77,0.83277
cutf3.aig_5,8,35,7,626,1000,664,139.112994194031,5,5.91,5,0.648164229393005,856.47,0.85647
cutf3.aig_6,8,35,7,626,1000,664,139.112994194031,6,6.67,6,0.831237466335297,888.3,0.8883
cutf3.aig_7,8,35,7,626,1000,664,139.112994194031,7,6.88,7,0.953072838783264,896.03,0.89603
cutf3.aig_8,8,35,7,626,1000,664,139.112994194031,8,6.98,8,1.06693459749222,903.05,0.90305
cutf3.aig_9,8,35,7,626,1000,664,139.112994194031,9,7.67,9,1.29368881702423,926.57,0.92657
cutf3.aig_10,8,35,7,626,1000,664,139.112994194031,10,7.76,10,1.42803908586502,933.35,0.93335
cutf3.aig_11,8,35,7,626,1000,664,139.112994194031,11,7.61,11,1.45170017957687,926.62,0.92662
cutf3.aig_12,8,35,7,626,1000,664,139.112994194031,12,8.07,12,1.62294488430023,940.09,0.94009
cutf3.aig_13,8,35,7,626,1000,664,139.112994194031,13,8.15,13,1.78839216470718,948.66,0.94866
cutf3.aig_14,8,35,7,626,1000,664,139.112994194031,14,8.3,14,1.92748554229736,958.4,0.9584
cutf3.aig_15,8,35,7,626,1000,664,139.112994194031,15,8.56,15,2.14515231370926,963.69,0.96369
cutf3.aig_16,8,35,7,626,1000,664,139.112994194031,16,8.3,16,2.25886493206024,954.31,0.95431
cutf3.aig_17,8,35,7,626,1000,664,139.112994194031,17,8.43,17,2.29709961891174,962.4,0.9624
cutf3.aig_18,8,35,7,626,1000,664,139.112994194031,18,8.76,18,2.50099752664566,970.91,0.97091
cutf3.aig_19,8,35,7,626,1000,664,139.112994194031,19,8.43,19,2.70466896772385,961.75,0.96175
cutf3.aig_20,8,35,7,626,1000,664,139.112994194031,20,8.8,20,2.79396529436111,972.67,0.97267
cutf3.aig_21,8,35,7,626,1000,664,139.112994194031,21,8.69,21,2.99532618045807,969.37,0.96937
cutf3.aig_22,8,35,7,626,1000,664,139.112994194031,22,8.53,22,3.01919359922409,961.7,0.9617
cutf3.aig_23,8,35,7,626,1000,664,139.112994194031,23,8.76,23,3.14543701887131,971.12,0.97112
cutf3.aig_24,8,35,7,626,1000,664,139.112994194031,24,8.84,24,3.37950168132782,972.84,0.97284
cutf3.aig_25,8,35,7,626,1000,664,139.112994194031,25,8.97,25,3.41170139789581,979.57,0.97957
cutf3.aig_26,8,35,7,626,1000,664,139.112994194031,26,9.2,26,3.5477827000618,983.22,0.98322
cutf3.aig_27,8,35,7,626,1000,664,139.112994194031,27,9.14,27,3.85078790187836,980.58,0.98058
cutf3.aig_28,8,35,7,626,1000,664,139.112994194031,28,9.1,28,3.98643045186996,982.77,0.98277
cutf3.aig_29,8,35,7,626,1000,664,139.112994194031,29,9.04,29,4.04454084157944,981.5,0.9815
cutf3.aig_30,8,35,7,626,1000,664,139.112994194031,30,9.14,30,4.14240730285645,983.12,0.98312
cutf3.aig_31,8,35,7,626,1000,664,139.112994194031,31,9.16,31,4.29270074605942,982.35,0.98235
cutf3.aig_32,8,35,7,626,1000,664,139.112994194031,32,9.08,32,4.33224962234497,985.82,0.98582
cutf3.aig_33,8,35,7,626,1000,664,139.112994194031,33,8.99,33,4.64369721651077,980.64,0.98064
cutf3.aig_34,8,35,7,626,1000,664,139.112994194031,34,9.03,34,4.76697650432587,980.13,0.98013
cutf3.aig_35,8,35,7,626,1000,664,139.112994194031,35,9.2,35,4.81638813972473,983.68,0.98368
cutf3.aig_36,8,35,7,626,1000,664,139.112994194031,36,9.41,36,5.06156810760498,989.16,0.98916
cutf3.aig_37,8,35,7,626,1000,664,139.112994194031,37,9.41,37,5.18353337526321,985.56,0.98556
cutf3.aig_38,8,35,7,626,1000,664,139.112994194031,38,9.26,38,5.26312183380127,986.97,0.98697
cutf3.aig_39,8,35,7,626,1000,664,139.112994194031,39,9.13,39,5.25252066850662,984.12,0.98412
cutf3.aig_40,8,35,7,626,1000,664,139.112994194031,40,9.26,40,5.73662165880203,986.68,0.98668
cutf3.aig_41,8,35,7,626,1000,664,139.112994194031,41,9.24,41,5.61700208902359,987.04,0.98704
cutf3.aig_42,8,35,7,626,1000,664,139.112994194031,42,9.27,42,5.85713143110275,984.53,0.98453
cutf3.aig_43,8,35,7,626,1000,664,139.112994194031,43,9.36,43,6.07149148464203,986.17,0.98617
cutf3.aig_44,8,35,7,626,1000,664,139.112994194031,44,9.32,44,6.01909700632095,988.18,0.98818
cutf3.aig_45,8,35,7,626,1000,664,139.112994194031,45,9.67,45,6.44683961868286,989.79,0.98979
cutf3.aig_46,8,35,7,626,1000,664,139.112994194031,46,9.29,46,6.38751502752304,987.14,0.98714
cutf3.aig_47,8,35,7,626,1000,664,139.112994194031,47,9.42,47,6.44819617748261,990.28,0.99028
cutf3.aig_48,8,35,7,626,1000,664,139.112994194031,48,9.38,48,6.68993333101273,987.6,0.9876
cutf3.aig_49,8,35,7,626,1000,664,139.112994194031,49,9.47,49,6.80511600494385,991.82,0.99182
lmcs06brp2.aig_0,47,89,0,766,1000,506,228.006901502609,0,0,0,0,506,0.506
lmcs06brp2.aig_1,47,89,0,766,1000,506,228.006901502609,1,4.23,1,0.216565725803375,738.18,0.73818
lmcs06brp2.aig_2,47,89,0,766,1000,506,228.006901502609,2,7.47,2,0.472180774211884,916.02,0.91602
lmcs06brp2.aig_3,47,89,0,766,1000,506,228.006901502609,3,8.01,3,0.741018207073212,945.66,0.94566
lmcs06brp2.aig_4,47,89,0,766,1000,506,228.006901502609,4,8.82,4,0.96016818523407,990.12,0.99012
lmcs06brp2.aig_5,47,89,0,766,1000,506,228.006901502609,5,8.82,5,1.20395038843155,990.12,0.99012
lmcs06brp2.aig_6,47,89,0,766,1000,506,228.006901502609,6,8.82,6,1.3248853969574,990.12,0.99012
lmcs06brp2.aig_7,47,89,0,766,1000,506,228.006901502609,7,8.91,7,1.57868850708008,995.06,0.99506
lmcs06brp2.aig_8,47,89,0,766,1000,506,228.006901502609,8,8.91,8,1.91554403305054,995.06,0.99506
lmcs06brp2.aig_9,47,89,0,766,1000,506,228.006901502609,9,9,9,2.03885415792465,1000,1
lmcs06brp2.aig_10,47,89,0,766,1000,506,228.006901502609,10,9,10,2.23214941740036,1000,1
lmcs06brp2.aig_11,47,89,0,766,1000,506,228.006901502609,11,9,11,2.5190126824379,1000,1
lmcs06brp2.aig_12,47,89,0,766,1000,506,228.006901502609,12,9,12,2.70556177616119,1000,1
lmcs06brp2.aig_13,47,89,0,766,1000,506,228.006901502609,13,9,13,2.98286285638809,1000,1
lmcs06brp2.aig_14,47,89,0,766,1000,506,228.006901502609,14,9,14,3.20085238933563,1000,1
lmcs06brp2.aig_15,47,89,0,766,1000,506,228.006901502609,15,9,15,3.37867301702499,1000,1
lmcs06brp2.aig_16,47,89,0,766,1000,506,228.006901502609,16,9,16,3.73572838544846,1000,1
lmcs06brp2.aig_17,47,89,0,766,1000,506,228.006901502609,17,9,17,3.87651215553284,1000,1
lmcs06brp2.aig_18,47,89,0,766,1000,506,228.006901502609,18,9,18,4.02419976472855,1000,1
lmcs06brp2.aig_19,47,89,0,766,1000,506,228.006901502609,19,9,19,4.20776277780533,1000,1
lmcs06brp2.aig_20,47,89,0,766,1000,506,228.006901502609,20,9,20,4.71418110609055,1000,1
lmcs06brp2.aig_21,47,89,0,766,1000,506,228.006901502609,21,9,21,4.75185997247696,1000,1
lmcs06brp2.aig_22,47,89,0,766,1000,506,228.006901502609,22,9,22,4.82503018379211,1000,1
lmcs06brp2.aig_23,47,89,0,766,1000,506,228.006901502609,23,9,23,5.28399333953857,1000,1
lmcs06brp2.aig_24,47,89,0,766,1000,506,228.006901502609,24,9,24,5.54114288568497,1000,1
lmcs06brp2.aig_25,47,89,0,766,1000,506,228.006901502609,25,9,25,5.74259918212891,1000,1
lmcs06brp2.aig_26,47,89,0,766,1000,506,228.006901502609,26,9,26,5.92695552825928,1000,1
lmcs06brp2.aig_27,47,89,0,766,1000,506,228.006901502609,27,9,27,6.12293260812759,1000,1
lmcs06brp2.aig_28,47,89,0,766,1000,506,228.006901502609,28,9,28,6.38409759044647,1000,1
lmcs06brp2.aig_29,47,89,0,766,1000,506,228.006901502609,29,9,29,6.79127597808838,1000,1
lmcs06brp2.aig_30,47,89,0,766,1000,506,228.006901502609,30,9,30,6.81737122297287,1000,1
lmcs06brp2.aig_31,47,89,0,766,1000,506,228.006901502609,31,9,31,6.92266843795776,1000,1
lmcs06brp2.aig_32,47,89,0,766,1000,506,228.006901502609,32,9,32,7.38920932292938,1000,1
lmcs06brp2.aig_33,47,89,0,766,1000,506,228.006901502609,33,9,33,7.38467917203903,1000,1
lmcs06brp2.aig_34,47,89,0,766,1000,506,228.006901502609,34,9,34,7.88584471702576,1000,1
lmcs06brp2.aig_35,47,89,0,766,1000,506,228.006901502609,35,9,35,8.14428073883057,1000,1
lmcs06brp2.aig_36,47,89,0,766,1000,506,228.006901502609,36,9,36,8.12252115011215,1000,1
lmcs06brp2.aig_37,47,89,0,766,1000,506,228.006901502609,37,9,37,8.64359390258789,1000,1
lmcs06brp2.aig_38,47,89,0,766,1000,506,228.006901502609,38,9,38,8.55330338716507,1000,1
lmcs06brp2.aig_39,47,89,0,766,1000,506,228.006901502609,39,9,39,8.98678458690643,1000,1
lmcs06brp2.aig_40,47,89,0,766,1000,506,228.006901502609,40,9,40,9.2273108625412,1000,1
lmcs06brp2.aig_41,47,89,0,766,1000,506,228.006901502609,41,9,41,9.38936013936996,1000,1
lmcs06brp2.aig_42,47,89,0,766,1000,506,228.006901502609,42,9,42,9.48017762422562,1000,1
lmcs06brp2.aig_43,47,89,0,766,1000,506,228.006901502609,43,9,43,9.82456963777542,1000,1
lmcs06brp2.aig_44,47,89,0,766,1000,506,228.006901502609,44,9,44,10.0912067532539,1000,1
lmcs06brp2.aig_45,47,89,0,766,1000,506,228.006901502609,45,9,45,10.3809643673897,1000,1
lmcs06brp2.aig_46,47,89,0,766,1000,506,228.006901502609,46,9,46,10.4767992210388,1000,1
lmcs06brp2.aig_47,47,89,0,766,1000,506,228.006901502609,47,9,47,10.917749414444,1000,1
lmcs06brp2.aig_48,47,89,0,766,1000,506,228.006901502609,48,9,48,10.7550562310219,1000,1
lmcs06brp2.aig_49,47,89,0,766,1000,506,228.006901502609,49,9,49,11.0066711759567,1000,1
